    0.945  -0.978  -1.478  -0.535  -1.040   1.461   0.754   3.344
    4.319  -2.756   0.733  -0.836   1.190   3.289   1.774   2.640
    2.495  -2.013  -3.622  -0.940  -0.946   5.585   2.455   1.633
    4.102  -3.315  -2.291   0.949  -0.182   0.481   0.928   0.494
    0.996  -2.386  -2.620  -1.886   1.196   0.666   3.019   0.008
    3.324  -3.415   0.509  -0.853  -1.520   4.060   3.608   0.897
    2.302  -2.458  -1.962  -1.040  -0.472   3.686   4.214  -0.104
    0.119  -1.827  -2.512  -0.928  -0.467   3.781   4.532   2.425
    2.002  -2.571   0.922  -0.988  -1.051  -0.043   2.333  -0.158
    2.548  -2.920  -2.282  -1.578  -0.232   1.831   2.408   1.059
    1.005  -2.385  -1.754  -2.285   1.029   2.174  -0.437   1.293
    1.050  -3.011  -3.078  -2.160  -0.306   3.596   3.206   1.357
    3.397  -2.665  -1.559  -0.699  -0.378   3.215   3.332   1.940
    2.463  -2.793  -1.517  -2.213  -0.955   3.721   2.294   1.672
    2.877  -2.662  -1.227  -1.193   0.480   5.052   2.521   1.912
    2.931  -2.845  -0.193  -0.933   0.639   0.417   0.523   0.993
    3.311  -1.894  -1.456  -0.262  -1.694   0.696   2.495   1.206
   -1.982  -2.869  -2.625   1.666  -0.588   3.282   2.683   2.325
    1.193  -2.320  -2.897  -0.698  -1.891   1.100   1.848   3.150
    2.568  -2.882  -2.458  -1.841  -0.017   2.835   2.211   0.285
    2.062  -1.185  -1.856  -2.904  -0.118   1.850   2.881   0.549
    2.110  -2.611  -2.331   1.086  -1.833   1.811   1.178   2.465
    0.245  -3.540  -2.725  -0.644  -1.297   4.181   2.313   1.177
    1.659  -2.668  -3.620  -1.099   0.492   0.644   2.260  -1.590
    2.664  -2.751  -2.536  -1.297  -0.554   2.314   1.879   2.268
    4.241  -2.741  -1.854  -0.214  -0.362   1.653   1.370   0.925
    1.917  -4.017  -2.519  -1.978  -0.758   4.747   1.285   1.225
   -0.128  -3.743  -2.824  -1.976   0.033   4.459   0.560   1.871
    0.733  -3.065  -1.906  -1.978  -0.231   5.565   0.444   2.607
   -0.254  -3.368  -2.123  -1.855  -0.010   4.123   0.469   1.282
    4.101  -1.871  -0.253   1.341  -0.595   0.919   1.187   1.929
    3.576  -2.551  -1.370   3.242   1.297   0.796   2.447   1.079
    3.231  -1.193  -3.432   2.870   0.340   0.281   0.195  -1.356
    3.308  -1.143  -1.327   2.460  -1.459  -0.638  -0.414   1.822
   -0.434  -3.593  -0.216   1.668   0.595   0.205   3.188   1.787
    3.459  -2.862  -2.658   1.372  -0.110   0.214   1.392   0.089
    3.913  -2.454  -2.501   0.176  -0.479   0.925   1.514   0.192
    1.212  -2.948  -2.976   3.159  -0.024   1.965   1.414   1.728
    2.344  -1.799  -2.493   3.787  -0.533   0.239   1.425   1.278
    3.233  -1.862  -1.666   2.078  -1.474   0.526   0.149   0.504
    3.181  -1.191  -2.525   3.245  -0.509  -0.805   1.459   0.975
    2.497  -3.069  -0.004   3.617   1.444   2.492   1.959   3.123
    3.119  -2.843  -3.462   3.134   0.501   0.614   0.319   0.582
    3.663  -2.090  -1.946   4.166  -0.383   0.886   1.197   0.784
    3.102  -2.593  -3.442   4.326   0.271   2.207  -0.752   0.326
    3.150  -2.691  -2.120   3.683  -0.190   0.395   0.884   0.597
    0.252  -2.563  -2.389   3.625  -2.119   0.891   0.538   1.149
   -0.673   0.222  -0.992   2.863  -1.483   0.687   1.660   0.947
    1.813   0.063  -0.306   1.981  -1.274  -0.366   1.144   1.002
    2.073   0.389  -2.025   4.647  -1.983   2.206   1.817   1.444
    1.926  -0.951  -1.771   2.104  -0.314   5.143  -0.428  -0.473
   -0.223  -0.397   0.204   2.787  -2.053   0.341   1.272   1.193
    3.830  -1.015   0.090   3.305  -3.185   2.052   1.841   1.349
    3.669  -1.797  -2.877   3.404  -1.370   1.620   0.469   1.210
    2.718  -0.393  -1.852   4.366  -1.648   2.430  -0.693   0.687
    3.559  -1.388  -2.442   2.588  -0.113   2.242  -1.563   0.373
    1.695  -1.256  -1.583   3.587   0.146   4.153  -1.976  -0.322
    2.520  -1.881  -1.617   3.651  -1.429  -0.066   1.315   1.241
    3.663  -1.812  -0.947   4.750  -2.065   0.838   1.906  -0.310
    3.404  -1.100   0.342   4.351  -2.335   1.935   0.484   0.940
    4.027  -1.205  -0.588   3.714  -2.881   0.917   0.775   0.529
    1.240  -0.915  -0.614   3.543  -1.344   2.056   0.821   2.181
   -0.498  -1.393  -2.233  -0.003   3.055   5.535   0.249   2.908
    2.481  -2.919  -2.287  -0.976   1.510   4.753   2.691   1.938
    3.274  -2.500  -1.285  -1.853   2.015   3.961   2.695   0.590
    3.144  -2.605  -1.122  -1.701   0.073   4.188   2.877   0.385
   -0.110  -1.735  -2.490   0.094   1.882   6.060  -1.012  -1.968
    2.445  -1.436  -1.644  -0.711   2.665   4.383  -0.233   2.167
    1.155  -0.735  -3.120   1.232   3.727   5.903  -0.122   0.698
    3.593  -2.394  -1.711  -0.415   1.197   5.762   3.101   0.039
    0.895  -0.958  -2.656   0.174   3.622   6.017  -0.156  -0.388
    1.485  -1.506  -0.267  -2.068   1.275   5.076  -0.570   0.832
    1.738  -2.415  -0.628  -1.919   0.799   3.021   3.642   0.796
    2.656  -1.697  -0.650  -0.667   1.393   6.546   1.142   0.070
    1.185  -2.497   0.172  -0.467   1.015   6.451   1.526   2.366
    0.924  -4.413  -0.635  -1.328   0.955   6.606   0.592   0.255
    0.873  -2.528  -0.224  -1.563   0.800   6.683   0.814   0.287
   -0.156  -3.025   1.208  -1.523  -0.002   5.798  -0.544   2.150
   -0.686  -4.034  -2.568   0.174  -0.285   2.358   0.389   1.240
   -2.106  -2.409  -0.897   0.420  -0.418   1.947   2.433   2.126
    0.319  -1.808  -3.271  -1.126  -0.310   5.241  -0.618  -0.242
   -1.713  -3.817  -2.495   0.381   0.923   1.089   2.737   1.312
   -0.736  -3.307  -3.383  -0.108  -0.370   1.395   1.091   1.199
   -0.324  -0.406  -3.185   0.013   1.362   4.059  -0.535   2.490
    1.156  -3.568  -2.667  -0.558  -1.085   2.914   1.090   1.341
   -1.061  -2.725  -3.106  -1.306  -0.178   3.788  -0.626   0.711
   -1.630  -1.235  -3.076   0.309  -1.089   3.579   2.534   1.623
   -1.971  -2.854  -2.227  -0.474   0.422   0.803   1.927   0.255
    0.786  -1.192  -1.842   0.284   0.944   5.981  -0.494   1.672
    0.749  -3.021  -1.908  -1.689  -0.493   4.441  -0.122   1.618
   -0.054  -2.743  -1.435  -2.903   0.315   3.161   1.833   1.288
    0.007  -2.077  -4.012  -1.633  -0.366   2.558   4.210  -0.060
    0.177  -2.520  -2.293  -1.216   0.545   0.805   2.302   0.629
   -1.278  -3.130  -2.804  -0.759  -0.152   1.503   2.577  -0.025

